Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 73.0.3683.86,,2019-03-28 14:37:38,2019-03-28 14:38:29,51.232s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.86,,2019-03-28 14:37:38,2019-03-28 14:37:56,18.397s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-03-28 14:37:38,2019-03-28 14:37:44,6.066s,PASSED
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.86,,2019-03-28 14:37:44,2019-03-28 14:37:48,3.270s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.86,,2019-03-28 14:37:48,2019-03-28 14:37:48,0.194s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.86,,2019-03-28 14:37:48,2019-03-28 14:37:48,0.121s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-28 14:37:48,2019-03-28 14:37:52,4.026s,PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-03-28 14:37:52,2019-03-28 14:37:52,0.136s,PASSED
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.86,,2019-03-28 14:37:52,2019-03-28 14:37:56,4.238s,PASSED
,,,,,,
Test Cases/TC02-CreatePolicy,Chrome 73.0.3683.86,This test case is for create the Policy,2019-03-28 14:37:56,2019-03-28 14:38:28,31.866s,FAILED
waitForJQueryLoad(10),Chrome 73.0.3683.86,,2019-03-28 14:37:56,2019-03-28 14:37:57,0.168s,PASSED
"click(findTestObject(""TC-CreatePolicy/DashBoard/ClientSearchLink""))",Chrome 73.0.3683.86,,2019-03-28 14:37:57,2019-03-28 14:38:28,31.491s,FAILED
