Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 73.0.3683.86,,2019-03-29 14:46:43,2019-03-29 14:48:40,1m - 56.810s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.86,,2019-03-29 14:46:44,2019-03-29 14:47:00,16.329s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-03-29 14:46:44,2019-03-29 14:46:46,2.411s,PASSED
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.86,,2019-03-29 14:46:46,2019-03-29 14:46:50,4.027s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.86,,2019-03-29 14:46:50,2019-03-29 14:46:50,0.139s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.86,,2019-03-29 14:46:50,2019-03-29 14:46:50,0.100s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-29 14:46:50,2019-03-29 14:46:55,4.024s,PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-03-29 14:46:55,2019-03-29 14:46:55,0.136s,PASSED
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.86,,2019-03-29 14:46:55,2019-03-29 14:47:00,5.192s,PASSED
,,,,,,
Test Cases/TC02-CreatePolicy,Chrome 73.0.3683.86,This test case is for create the Policy,2019-03-29 14:47:00,2019-03-29 14:48:39,1m - 39.579s,FAILED
waitForJQueryLoad(10),Chrome 73.0.3683.86,,2019-03-29 14:47:00,2019-03-29 14:47:01,0.558s,PASSED
"click(findTestObject(""TC-CreatePolicy/DashBoard/ClientSearchLink""))",Chrome 73.0.3683.86,,2019-03-29 14:47:01,2019-03-29 14:47:03,1.996s,PASSED
