Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 73.0.3683.86,,2019-03-28 16:03:27,2019-03-28 16:04:07,40.303s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.86,,2019-03-28 16:03:27,2019-03-28 16:03:45,17.626s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-03-28 16:03:27,2019-03-28 16:03:29,1.929s,PASSED
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.86,,2019-03-28 16:03:29,2019-03-28 16:03:34,5.238s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.86,,2019-03-28 16:03:34,2019-03-28 16:03:35,0.148s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.86,,2019-03-28 16:03:35,2019-03-28 16:03:35,0.100s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-28 16:03:35,2019-03-28 16:03:39,4.023s,PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-03-28 16:03:39,2019-03-28 16:03:39,0.123s,PASSED
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.86,,2019-03-28 16:03:39,2019-03-28 16:03:45,5.766s,PASSED
,,,,,,
Test Cases/TC02-CreatePolicy,Chrome 73.0.3683.86,This test case is for create the Policy,2019-03-28 16:03:45,2019-03-28 16:04:06,21.848s,FAILED
waitForJQueryLoad(10),Chrome 73.0.3683.86,,2019-03-28 16:03:45,2019-03-28 16:03:45,0.569s,PASSED
"click(findTestObject(""TC-CreatePolicy/DashBoard/ClientSearchLink""))",Chrome 73.0.3683.86,,2019-03-28 16:03:45,2019-03-28 16:03:48,2.357s,PASSED
"setText(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), ""Dipak"")",Chrome 73.0.3683.86,,2019-03-28 16:03:48,2019-03-28 16:03:48,0.253s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-28 16:03:48,2019-03-28 16:03:51,3.007s,PASSED
"sendKeys(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), Keys.chord(ENTER))",Chrome 73.0.3683.86,,2019-03-28 16:03:51,2019-03-28 16:03:51,0.057s,PASSED
delay(4),Chrome 73.0.3683.86,,2019-03-28 16:03:51,2019-03-28 16:03:55,4.002s,PASSED
"waitForElementClickable(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""), 3)",Chrome 73.0.3683.86,,2019-03-28 16:03:55,2019-03-28 16:03:55,0.087s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""))",Chrome 73.0.3683.86,,2019-03-28 16:03:55,2019-03-28 16:03:57,1.387s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-28 16:03:57,2019-03-28 16:04:00,3.006s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/StartQuote""))",Chrome 73.0.3683.86,,2019-03-28 16:04:00,2019-03-28 16:04:03,3.629s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.86,,2019-03-28 16:04:03,2019-03-28 16:04:04,0.637s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectCurrency""), ""USD"", true)",Chrome 73.0.3683.86,,2019-03-28 16:04:04,2019-03-28 16:04:04,0.234s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectBroker""), ""New Broker"", true)",Chrome 73.0.3683.86,,2019-03-28 16:04:04,2019-03-28 16:04:05,0.727s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.86,,2019-03-28 16:04:05,2019-03-28 16:04:05,0.523s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectProduct""), ""BasicDemoProduct"", false)",Chrome 73.0.3683.86,,2019-03-28 16:04:05,2019-03-28 16:04:05,0.105s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.86,,2019-03-28 16:04:05,2019-03-28 16:04:06,0.526s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectPolicyTerm""), ""Yearly"", false)",Chrome 73.0.3683.86,,2019-03-28 16:04:06,2019-03-28 16:04:06,0.101s,PASSED
"selectOptionByValue(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectTimeZone""), ""343"", true)",Chrome 73.0.3683.86,,2019-03-28 16:04:06,2019-03-28 16:04:06,0.409s,FAILED
